1552917259
= Start time (s)
'Reltime', '44.00[A]', '28.00[A]', '4.00[A]'
2.081311999999999898e+03 3.517591079527093711e-11 1.999777080041731381e-11 2.921016727108760591e-12
2.082719000000000051e+03 3.488117780725552564e-11 1.967523366452894606e-11 2.972203646395277232e-12
2.084125000000000000e+03 3.518703731164585236e-11 1.941756651302473102e-11 3.020296903202823735e-12
2.085547000000000025e+03 3.550031449361945590e-11 1.941200498956074938e-11 2.996946874694872420e-12
2.086952999999999975e+03 3.580803362157602976e-11 1.946205523128963222e-11 2.942237816230819369e-12
2.088375000000000000e+03 3.499981554577757947e-11 1.974011232253047865e-11 2.950697412101854766e-12
2.089780999999999949e+03 3.554110478143357454e-11 1.978460104079537984e-11 2.991879096900240675e-12
2.091186999999999898e+03 3.514069590870860793e-11 1.971601354400220885e-11 2.944490571504809751e-12
2.092594000000000051e+03 3.506655035789840724e-11 1.935824937848718008e-11 2.968889674034858039e-12
2.094014999999999873e+03 3.579135252063103678e-11 1.971971891334689531e-11 3.006146980649715417e-12
2.095422000000000025e+03 3.532421577467914631e-11 2.017387645825152731e-11 2.920484817522939203e-12
2.096844000000000051e+03 3.508879992120128577e-11 1.960108290954831745e-11 2.988660751171434704e-12
2.098264999999999873e+03 3.523153296880465746e-11 1.954917651370013942e-11 2.986005106370148710e-12
2.099672000000000025e+03 3.540763515719191901e-11 1.980684366520435447e-11 2.936846946188786944e-12
2.101077999999999975e+03 3.511844634540572940e-11 2.014607057565509507e-11 2.983305226120225306e-12
2.102483999999999924e+03 3.524265601573262074e-11 2.017944318588593688e-11 2.995023283200448638e-12
2.103889999999999873e+03 3.473473592086051553e-11 1.952508120461882157e-11 2.983627234165453501e-12
2.105311999999999898e+03 3.492937189486511329e-11 1.988469978952966954e-11 2.920222657437632208e-12
2.106733999999999924e+03 3.589700758865888019e-11 1.946576580480474661e-11 2.953943296565841869e-12
2.108139999999999873e+03 3.559856923129878226e-11 1.958810717794801093e-11 2.986451363984343743e-12
2.109561999999999898e+03 3.517035968014781133e-11 1.956401186886669308e-11 2.977341680490686038e-12
2.110969000000000051e+03 3.590999025915309062e-11 1.971231164410447434e-11 2.996053058423875370e-12
2.112375000000000000e+03 3.522782066056606709e-11 1.984577259472874999e-11 2.969421149939810434e-12
2.113780999999999949e+03 3.517221236482015456e-11 1.997923874952345358e-11 2.959496796933747120e-12
2.115202999999999975e+03 3.540763168774496705e-11 1.941570862418195986e-11 2.957768795511239723e-12
2.116608999999999924e+03 3.527601821762260670e-11 1.978645199074424710e-11 3.019852597152539175e-12
2.118014999999999873e+03 3.511475138440189880e-11 1.986245716512069492e-11 2.954402998286975723e-12
2.119436999999999898e+03 3.560968533933284164e-11 2.004597529636775732e-11 2.937976251171647846e-12
2.120858999999999924e+03 3.529825737258462937e-11 1.967708808392476527e-11 2.936018182048139025e-12
2.122264999999999873e+03 3.537796444685881170e-11 2.008675170639406815e-11 2.974372701261551732e-12
2.123672000000000025e+03 3.508137877417105699e-11 2.006734015069788768e-11 2.998315137836549127e-12
2.125077999999999975e+03 3.541504242643433997e-11 1.995884880978682219e-11 2.980705742991474061e-12
2.126483999999999924e+03 3.529825737258462937e-11 2.007563733308348475e-11 2.955020343003988970e-12
2.127905999999999949e+03 3.539466289503856444e-11 1.992355933011502600e-11 2.925350716873054147e-12
2.129311999999999898e+03 3.527973052586119707e-11 1.973084196027485859e-11 2.986846230415562964e-12
2.130719000000000051e+03 3.494976530404869663e-11 1.973640348373884024e-11 3.014647342522436269e-12
2.132125000000000000e+03 3.473473592086051553e-11 1.970674491647006477e-11 2.940566193321281219e-12
2.133547000000000025e+03 3.529455547268689486e-11 2.001446230970316265e-11 2.986559350520723299e-12
2.134952999999999975e+03 3.528529204932517871e-11 1.979201351420822874e-11 2.942646994130715399e-12
2.136375000000000000e+03 3.519815688912686369e-11 1.992548313844988428e-11 2.995533508742820317e-12
2.137780999999999949e+03 3.522225913710208545e-11 2.006636003193396078e-11 2.942646126768977410e-12
2.139186999999999898e+03 3.522967334523841032e-11 1.964001357379618895e-11 2.936872750200492099e-12
2.140594000000000051e+03 3.532422271357305021e-11 1.946390791596197545e-11 2.954860531603764606e-12
2.142000000000000000e+03 3.568012899024530782e-11 2.005709313912529268e-11 2.981325039272397781e-12
2.143422000000000025e+03 3.534646186853507288e-11 1.998850737705559766e-11 3.005442249237599839e-12
2.144844000000000051e+03 3.489600969297512734e-11 1.955103613726638656e-11 3.010621916696432088e-12
2.146264999999999873e+03 3.527972705641424511e-11 2.002929072597581239e-11 2.977230224507354528e-12
2.147672000000000025e+03 3.519630420445452046e-11 1.973640521846231621e-11 2.959310097319645116e-12
2.149094000000000051e+03 3.582657434608726987e-11 1.920068271044073072e-11 2.979345502945873747e-12
2.150500000000000000e+03 3.570236814520733049e-11 1.999036179645141686e-11 2.983765144681793657e-12
2.151905999999999949e+03 3.495903566630431669e-11 1.963815568495341779e-11 2.963407731010336832e-12
2.153311999999999898e+03 3.472546555860489548e-11 1.938234989173892586e-11 2.965155031231514471e-12
2.154719000000000051e+03 3.576354143386417661e-11 2.015904804197887756e-11 2.961328014403075137e-12
2.156139999999999873e+03 3.498127482126633936e-11 1.994031155472253403e-11 2.990359479135284992e-12
2.157547000000000025e+03 3.558373040668527665e-11 2.006450908198509353e-11 2.996048504774750931e-12
2.158969000000000051e+03 3.498128176016024327e-11 1.964186799319200816e-11 3.027694631466126829e-12
2.160375000000000000e+03 3.525378253210753599e-11 1.992733755784570349e-11 2.964112896103321404e-12
2.161780999999999949e+03 3.468283299445928947e-11 2.038890757616318439e-11 2.972786296642770942e-12
2.163186999999999898e+03 3.474214319010293650e-11 2.007563039418958084e-11 2.939114880293192122e-12
2.164608999999999924e+03 3.499240133764125460e-11 1.963074321154056889e-11 3.011550861117817668e-12
2.166014999999999873e+03 3.560968533933284164e-11 1.979943466123845752e-11 3.002235179211387717e-12
2.167436999999999898e+03 3.526118633190300500e-11 1.976791647040343491e-11 2.972331365411196025e-12
2.168844000000000051e+03 3.548548607734680616e-11 1.963259416148943615e-11 2.971092122328045093e-12
2.170250000000000000e+03 3.542245663457066485e-11 1.973640521846231621e-11 2.958482634221604179e-12
2.171655999999999949e+03 3.495903566630431669e-11 1.991435835679844502e-11 2.942956642271177259e-12
2.173077999999999975e+03 3.573759344011051553e-11 1.973084716444528652e-11 2.945887674424274572e-12
2.174483999999999924e+03 3.535758491546303617e-11 1.986060274572487572e-11 2.960117611097712320e-12
2.175905999999999949e+03 3.588960378886341118e-11 2.006265813203622628e-11 2.959371029481738802e-12
2.177311999999999898e+03 3.562265760148619620e-11 1.975494247352660437e-11 2.954626343934507737e-12
2.178733999999999924e+03 3.511659713018033813e-11 1.960479001361647988e-11 2.948103133143531451e-12
2.180155999999999949e+03 3.576168874919183338e-11 1.981796150796188982e-11 2.932551120340964879e-12
2.181561999999999898e+03 3.560597303109425127e-11 1.913580405243919813e-11 2.961787065602905500e-12
2.182969000000000051e+03 3.513142901589993983e-11 1.990880030278141533e-11 2.982240756427279038e-12
2.184375000000000000e+03 3.515367164030891445e-11 1.987988072771340597e-11 2.981398114498823304e-12
2.185780999999999949e+03 3.487560934489764009e-11 1.978830467541659033e-11 2.989225837343734149e-12
2.187202999999999975e+03 3.507767340482637053e-11 1.980869634987669770e-11 2.946098009645736759e-12
2.188608999999999924e+03 3.544285004375424819e-11 1.976050052754363406e-11 3.010242445936062161e-12
2.190014999999999873e+03 3.490712580100918672e-11 1.995514170571865975e-11 3.010958886731640582e-12
2.191422000000000025e+03 3.541875473467293034e-11 2.000704810156683777e-11 2.948504504787785585e-12
2.192844000000000051e+03 3.512772364655525337e-11 1.955844687595575948e-11 2.962058549826895870e-12
2.194264999999999873e+03 3.499426096120750174e-11 1.973454906434302103e-11 2.989108309828236720e-12
2.195672000000000025e+03 3.461610165178541365e-11 2.025173431730031837e-11 2.993660874750503353e-12
2.197077999999999975e+03 3.495346720394643114e-11 1.992733582312222751e-11 2.966542593171861419e-12
2.198500000000000000e+03 3.445111904087916344e-11 2.014050905219111343e-11 2.995319704074406175e-12
2.199905999999999949e+03 3.465502537713938125e-11 1.956030476479853064e-11 2.973926443647356699e-12
2.201311999999999898e+03 3.509249835165206832e-11 1.975308805413078517e-11 2.959053358245200549e-12
2.202719000000000051e+03 3.449561122859101658e-11 1.998109143419579681e-11 2.957375880643930977e-12
2.204139999999999873e+03 3.505357115685114877e-11 1.981055076927251690e-11 2.983675806422780852e-12
2.205547000000000025e+03 3.563748948720579790e-11 1.970674665119354074e-11 2.993747610924302194e-12
2.206969000000000051e+03 3.476438928395886307e-11 2.009416764925386900e-11 2.984813351342152643e-12
2.208375000000000000e+03 3.474400281366918364e-11 2.025115838910629407e-11 3.033786763473322878e-12
2.209797000000000025e+03 3.504058848635693835e-11 1.977533241326323576e-11 2.946945422063751430e-12
2.211202999999999975e+03 3.498313791427953845e-11 1.983094244373262427e-11 2.987950815588891196e-12
2.212608999999999924e+03 3.504058848635693835e-11 2.012382795124612045e-11 3.003647460961267335e-12
2.214014999999999873e+03 3.524450523095801202e-11 1.972157333274271451e-11 2.961838023105012319e-12
2.215436999999999898e+03 3.558002503734059019e-11 1.971045375526170318e-11 3.007994461151630716e-12
2.216844000000000051e+03 3.545212734490377215e-11 1.987172579265283900e-11 2.961760827910331351e-12
2.218264999999999873e+03 3.436213813490240909e-11 1.975308805413078517e-11 2.932477177752801367e-12
2.219672000000000025e+03 3.491083810924777708e-11 2.002002036372019234e-11 2.960905609236674785e-12
2.221094000000000051e+03 3.493494382666995079e-11 1.965854562469004918e-11 2.991742704266941999e-12
2.222500000000000000e+03 3.544100429797580887e-11 1.957883681569239087e-11 2.945978313725894360e-12
2.223905999999999949e+03 3.556519315162098849e-11 2.000518847800059064e-11 3.014734512377104103e-12
2.225327999999999975e+03 3.541690551944753906e-11 1.972898927560251536e-11 2.965675448274307513e-12
2.226733999999999924e+03 3.514069243926165598e-11 1.966225619820516357e-11 3.003103191470679612e-12
2.228139999999999873e+03 3.503317774766756543e-11 1.987358021204865821e-11 2.920396129785229888e-12
2.229561999999999898e+03 3.535386913777749385e-11 1.998850737705559766e-11 2.968717069048998347e-12
2.230969000000000051e+03 3.532792808291773667e-11 2.012568063591846368e-11 2.982326408398905393e-12
2.232375000000000000e+03 3.513699400881087342e-11 1.995143286692702134e-11 2.988781097612580595e-12
2.233780999999999949e+03 3.537426948585498110e-11 1.979201698365518070e-11 3.025895940061973377e-12
2.235202999999999975e+03 3.491083463980082513e-11 1.964557336253669462e-11 2.983552424215552001e-12
2.236608999999999924e+03 3.516108237899828737e-11 1.988099615490845906e-11 2.934233802112662381e-12
2.238030999999999949e+03 3.528342895631197962e-11 2.028880882742889469e-11 2.985695458229686849e-12
2.239436999999999898e+03 3.543729892863112241e-11 2.007007234017255115e-11 2.923655024675286818e-12
2.240844000000000051e+03 3.478293694736400710e-11 1.985874659160558053e-11 3.002309989161289216e-12
2.242250000000000000e+03 3.535016029898585543e-11 1.935639322436788490e-11 2.993413242974307664e-12
2.243655999999999949e+03 3.549105800915164366e-11 1.963259416148943615e-11 2.982438298063105897e-12
2.245077999999999975e+03 3.565973211161477252e-11 2.000890078623918100e-11 2.989886550147646815e-12
2.246500000000000000e+03 3.500352438456921789e-11 1.971415912460638964e-11 2.975979488881175250e-12
2.247905999999999949e+03 3.496273756620205120e-11 1.972157333274271451e-11 2.926238244771450780e-12
2.249311999999999898e+03 3.555036820479529069e-11 1.941756824774820700e-11 3.000266051225719544e-12
2.250719000000000051e+03 3.557446004442965659e-11 2.002372573306487880e-11 2.952594549063269902e-12
2.252125000000000000e+03 3.489972200121371770e-11 1.950468953015871421e-11 2.996982653366564442e-12
2.253547000000000025e+03 3.558558656080457183e-11 1.963074321154056889e-11 2.933774750912832019e-12
2.254952999999999975e+03 3.520001651269311083e-11 1.937121990591705867e-11 2.940803633597055544e-12
2.256375000000000000e+03 3.490713620935004258e-11 2.018129240111132816e-11 2.977209190985208309e-12
2.257780999999999949e+03 3.531494194297657430e-11 1.996626301792314706e-11 2.971760424547165158e-12
2.259186999999999898e+03 3.519816382802076760e-11 1.953064272808280322e-11 2.947125399624384023e-12
2.260594000000000051e+03 3.459385902737643903e-11 2.000333752805172338e-11 2.961785764560298517e-12
2.262014999999999873e+03 3.515552432498125768e-11 1.991065298745375856e-11 2.989783334100826195e-12
2.263422000000000025e+03 3.483298025019898603e-11 1.971601180927873287e-11 3.002211543604027533e-12
2.264844000000000051e+03 3.532049652754665203e-11 2.018499950517949060e-11 2.949581551225932685e-12
2.266250000000000000e+03 3.518889693521209949e-11 1.994772749758233488e-11 2.967087079502883640e-12
2.267655999999999949e+03 3.455307914790317625e-11 1.994772576285885890e-11 2.987287717540199061e-12
2.269061999999999898e+03 3.501465090094413313e-11 1.983094417845610025e-11 2.985842259203841387e-12
2.270483999999999924e+03 3.520929381384263479e-11 1.987357847732518223e-11 2.982065115675336386e-12
2.271889999999999873e+03 3.586179270209655101e-11 1.988099268546150711e-11 2.956331577111392939e-12
2.273327999999999975e+03 3.537611870108037238e-11 1.976421457050570041e-11 2.967755598562438202e-12
2.274733999999999924e+03 3.501464743149718117e-11 1.966596677172027796e-11 2.953534986027683829e-12
2.276139999999999873e+03 3.555406663524607325e-11 1.946019907717033703e-11 2.998684850777366684e-12
2.277561999999999898e+03 3.528899394922291322e-11 1.957513491579465637e-11 2.985708034974887681e-12
2.278969000000000051e+03 3.526304248602230018e-11 1.975679515819894760e-11 2.960288698200530533e-12
2.280389999999999873e+03 3.528528857987822676e-11 1.959552485553128776e-11 2.971622514030825002e-12
2.281797000000000025e+03 3.521299224429341734e-11 1.974567037654750834e-11 2.974468761574033948e-12
2.283219000000000051e+03 3.595818087731572632e-11 1.933600328463125351e-11 2.980162340862624326e-12
2.284625000000000000e+03 3.519631461279537632e-11 1.995143460165049731e-11 2.975149206857485851e-12
2.286030999999999949e+03 3.503317774766756543e-11 1.966040004408586839e-11 3.006570686858722752e-12
2.287436999999999898e+03 3.539650517137005181e-11 1.993289734658620915e-11 2.964249071896185583e-12
2.288858999999999924e+03 3.497757639081555681e-11 1.939346773449646122e-11 2.960354617692617651e-12
2.290264999999999873e+03 3.455678451724786271e-11 2.003670493411213727e-11 2.971142212468413923e-12
2.291672000000000025e+03 3.508508414351574345e-11 1.971044855109127525e-11 2.966679853166898084e-12
2.293077999999999975e+03 3.524821406974965043e-11 1.947317827821759550e-11 2.974916753911704959e-12
2.294483999999999924e+03 3.531865078176821271e-11 1.976606205100761571e-11 2.935284177177366338e-12
2.295905999999999949e+03 3.508694376708199059e-11 1.936381437139811368e-11 3.009249967267368930e-12
2.297327999999999975e+03 3.516294200256453450e-11 1.983835665186894914e-11 2.994776301945556440e-12
2.298733999999999924e+03 3.525191943909433689e-11 1.997738433012763437e-11 2.988960207811475200e-12
2.300155999999999949e+03 3.576909948788120630e-11 1.930819913675829724e-11 2.961500619388934830e-12
2.301561999999999898e+03 3.549846180894711267e-11 2.057798549615075245e-11 2.986959421122370451e-12
2.302969000000000051e+03 3.470322293419592086e-11 1.943795645276136241e-11 2.999323662697395143e-12
2.304375000000000000e+03 3.527601474817565474e-11 1.990138435992161448e-11 2.967345770141238681e-12
2.305797000000000025e+03 3.569866624530959598e-11 1.948986111388606446e-11 2.959088269555154582e-12
